PassengerId,Survived,Pclass,Sex,SibSp,Parch,Fare,Embarked,Deck,countDeck,Title,port_sex,Age_bin,FamilySize,Ticket_freq
803,1,1,male,1,2,120,S,B,65,Master,623,0,Small,4
804,1,3,male,0,1,8,C,U,1014,Master,157,0,Small,2
805,1,3,male,0,0,6,S,U,1014,Mr,623,4,Alone,1
806,0,3,male,0,0,7,S,U,1014,Mr,623,5,Alone,1
807,0,1,male,0,0,0,S,A,22,Mr,623,7,Alone,1
808,0,3,female,0,0,7,S,U,1014,Miss,293,1,Alone,1
809,0,2,male,0,0,13,S,U,1014,Mr,623,7,Alone,1
810,1,1,female,1,0,53,S,E,41,Mrs,293,6,Small,2
811,0,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
812,0,3,male,0,0,24,S,U,1014,Mr,623,7,Alone,3
813,0,2,male,0,0,10,S,U,1014,Mr,623,6,Alone,1
814,0,3,female,4,2,31,S,U,1014,Miss,293,0,Large,7
815,0,3,male,0,0,8,S,U,1014,Mr,623,5,Alone,1
816,0,1,male,0,0,0,S,B,65,Mr,623,5,Alone,2
817,0,3,female,0,0,7,S,U,1014,Miss,293,3,Alone,1
818,0,2,male,1,1,37,C,U,1014,Mr,157,6,Small,3
819,0,3,male,0,0,6,S,U,1014,Mr,623,8,Alone,1
820,0,3,male,3,2,27,S,U,1014,Master,623,0,Medium,6
821,1,1,female,1,1,93,S,B,65,Mrs,293,9,Small,4
822,1,3,male,0,0,8,S,U,1014,Mr,623,4,Alone,1
823,0,1,male,0,0,0,S,U,1014,Rare,623,7,Alone,1
824,1,3,female,0,1,12,S,E,41,Mrs,293,4,Small,2
825,0,3,male,4,1,39,S,U,1014,Master,623,0,Medium,7
826,0,3,male,0,0,6,Q,U,1014,Mr,63,1,Alone,1
827,0,3,male,0,0,56,S,U,1014,Mr,623,2,Alone,8
828,1,2,male,0,2,37,C,U,1014,Master,157,0,Small,3
829,1,3,male,0,0,7,Q,U,1014,Mr,63,7,Alone,1
830,1,1,female,0,0,80,S,B,65,Mrs,293,9,Alone,2
831,1,3,female,1,0,14,C,U,1014,Mrs,113,0,Small,2
832,1,2,male,1,1,18,S,U,1014,Master,623,0,Small,3
833,0,3,male,0,0,7,C,U,1014,Mr,157,2,Alone,1
834,0,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
835,0,3,male,0,0,8,S,U,1014,Mr,623,1,Alone,1
836,1,1,female,1,1,83,C,E,41,Miss,113,7,Small,3
837,0,3,male,0,0,8,S,U,1014,Mr,623,2,Alone,1
838,0,3,male,0,0,8,S,U,1014,Mr,623,1,Alone,1
839,1,3,male,0,0,56,S,U,1014,Mr,623,6,Alone,8
840,1,1,male,0,0,29,C,C,94,Mr,157,6,Alone,1
841,0,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1
842,0,2,male,0,0,10,S,U,1014,Mr,623,1,Alone,2
843,1,1,female,0,0,31,C,U,1014,Miss,113,5,Alone,2
844,0,3,male,0,0,6,C,U,1014,Mr,157,6,Alone,1
845,0,3,male,0,0,8,S,U,1014,Mr,623,1,Alone,1
846,0,3,male,0,0,7,S,U,1014,Mr,623,8,Alone,1
847,0,3,male,8,2,69,S,U,1014,Mr,623,6,Large,11
848,0,3,male,0,0,7,C,U,1014,Mr,157,7,Alone,1
849,0,2,male,0,1,33,S,U,1014,Rare,623,5,Small,3
850,1,1,female,1,0,89,C,C,94,Mrs,113,5,Small,2
851,0,3,male,4,2,31,S,U,1014,Master,623,0,Large,7
852,0,3,male,0,0,7,S,U,1014,Mr,623,9,Alone,1
853,0,3,female,1,1,15,C,U,1014,Miss,113,0,Small,3
854,1,1,female,0,1,39,S,D,46,Miss,293,1,Small,2
855,0,2,female,1,0,26,S,U,1014,Mrs,293,8,Small,2
856,1,3,female,0,1,9,S,U,1014,Mrs,293,1,Small,2
857,1,1,female,1,1,164,S,U,1014,Mrs,293,8,Small,4
858,1,1,male,0,0,26,S,E,41,Mr,623,9,Alone,1
859,1,3,female,0,3,19,C,U,1014,Mrs,113,3,Small,4
860,0,3,male,0,0,7,C,U,1014,Mr,157,6,Alone,1
861,0,3,male,2,0,14,S,U,1014,Mr,623,8,Small,2
862,0,2,male,1,0,11,S,U,1014,Mr,623,2,Small,1
863,1,1,female,0,0,25,S,D,46,Mrs,293,9,Alone,1
864,0,3,female,8,2,69,S,U,1014,Miss,293,8,Large,11
865,0,2,male,0,0,13,S,U,1014,Mr,623,3,Alone,1
866,1,2,female,0,0,13,S,U,1014,Mrs,293,8,Alone,1
867,1,2,female,1,0,13,C,U,1014,Miss,113,4,Small,1
868,0,1,male,0,0,50,S,A,22,Mr,623,6,Alone,1
869,0,3,male,0,0,9,S,U,1014,Mr,623,7,Alone,1
870,1,3,male,1,1,11,S,U,1014,Master,623,0,Small,3
871,0,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
872,1,1,female,1,1,52,S,D,46,Mrs,293,8,Small,2
873,0,1,male,0,0,5,S,B,65,Mr,623,6,Alone,1
874,0,3,male,0,0,9,S,U,1014,Mr,623,8,Alone,1
875,1,2,female,1,0,24,C,U,1014,Mrs,113,5,Small,2
876,1,3,female,0,0,7,C,U,1014,Miss,113,0,Alone,1
877,0,3,male,0,0,9,S,U,1014,Mr,623,2,Alone,2
878,0,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1
879,0,3,male,0,0,7,S,U,1014,Mr,623,6,Alone,1
880,1,1,female,0,1,83,C,C,94,Mrs,113,9,Small,3
881,1,2,female,0,1,26,S,U,1014,Mrs,293,4,Small,2
882,0,3,male,0,0,7,S,U,1014,Mr,623,6,Alone,1
883,0,3,female,0,0,10,S,U,1014,Miss,293,2,Alone,1
884,0,2,male,0,0,10,S,U,1014,Mr,623,5,Alone,1
885,0,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
886,0,3,female,0,5,29,Q,U,1014,Mrs,60,7,Medium,6
887,0,2,male,0,0,13,S,U,1014,Rare,623,4,Alone,1
888,1,1,female,0,0,30,S,B,65,Miss,293,2,Alone,1
889,0,3,female,1,2,23,S,U,1014,Miss,293,2,Small,4
890,1,1,male,0,0,30,C,C,94,Mr,157,4,Alone,1
891,0,3,male,0,0,7,Q,U,1014,Mr,63,6,Alone,1
