Survived,PassengerId,Pclass,SibSp,Parch,Fare,countDeck,port_sex,Age_bin,Ticket_freq,poly0,poly1,poly2,poly3,poly4,poly5,poly6,poly7,poly8,poly9,poly10,poly11,poly12,poly13,poly14,poly15,poly16,poly17,poly18,poly19,poly20,poly21,poly22,poly23,poly24,poly25,poly26,poly27,poly28,poly29,poly30,poly31,poly32,poly33,poly34,poly35,poly36,poly37,poly38,poly39,poly40,poly41,poly42,poly43,poly44,poly45,poly46,poly47,poly48,poly49,poly50,poly51,poly52,poly53,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,800,3,1,1,24,1014,293,5,3,800.0,3.0,1.0,1.0,24.0,1014.0,293.0,5.0,3.0,640000.0,2400.0,800.0,800.0,19200.0,811200.0,234400.0,4000.0,2400.0,9.0,3.0,3.0,72.0,3042.0,879.0,15.0,9.0,1.0,1.0,24.0,1014.0,293.0,5.0,3.0,1.0,24.0,1014.0,293.0,5.0,3.0,576.0,24336.0,7032.0,120.0,72.0,1028196.0,297102.0,5070.0,3042.0,85849.0,1465.0,879.0,25.0,15.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,801,2,0,0,13,1014,623,6,2,801.0,2.0,0.0,0.0,13.0,1014.0,623.0,6.0,2.0,641601.0,1602.0,0.0,0.0,10413.0,812214.0,499023.0,4806.0,1602.0,4.0,0.0,0.0,26.0,2028.0,1246.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,8099.0,78.0,26.0,1028196.0,631722.0,6084.0,2028.0,388129.0,3738.0,1246.0,36.0,12.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,802,2,1,1,26,1014,293,5,3,802.0,2.0,1.0,1.0,26.0,1014.0,293.0,5.0,3.0,643204.0,1604.0,802.0,802.0,20852.0,813228.0,234986.0,4010.0,2406.0,4.0,2.0,2.0,52.0,2028.0,586.0,10.0,6.0,1.0,1.0,26.0,1014.0,293.0,5.0,3.0,1.0,26.0,1014.0,293.0,5.0,3.0,676.0,26364.0,7618.0,130.0,78.0,1028196.0,297102.0,5070.0,3042.0,85849.0,1465.0,879.0,25.0,15.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,803,1,1,2,120,65,623,0,4,803.0,1.0,1.0,2.0,120.0,65.0,623.0,0.0,4.0,644809.0,803.0,803.0,1606.0,96360.0,52195.0,500269.0,0.0,3212.0,1.0,1.0,2.0,120.0,65.0,623.0,0.0,4.0,1.0,2.0,120.0,65.0,623.0,0.0,4.0,4.0,240.0,130.0,1246.0,0.0,8.0,14400.0,7800.0,74760.0,0.0,480.0,4225.0,40495.0,0.0,260.0,388129.0,0.0,2492.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,804,3,0,1,8,1014,157,0,2,804.0,3.0,0.0,1.0,8.0,1014.0,157.0,0.0,2.0,646416.0,2412.0,0.0,804.0,6432.0,815256.0,126228.0,0.0,1608.0,9.0,0.0,3.0,24.0,3042.0,471.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1014.0,157.0,0.0,2.0,64.0,8112.0,1256.0,0.0,16.0,1028196.0,159198.0,0.0,2028.0,24649.0,0.0,314.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,805,3,0,0,6,1014,623,4,1,805.0,3.0,0.0,0.0,6.0,1014.0,623.0,4.0,1.0,648025.0,2415.0,0.0,0.0,4830.0,816270.0,501515.0,3220.0,805.0,9.0,0.0,0.0,18.0,3042.0,1869.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6084.0,3738.0,24.0,6.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,806,3,0,0,7,1014,623,5,1,806.0,3.0,0.0,0.0,7.0,1014.0,623.0,5.0,1.0,649636.0,2418.0,0.0,0.0,5642.0,817284.0,502138.0,4030.0,806.0,9.0,0.0,0.0,21.0,3042.0,1869.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,35.0,7.0,1028196.0,631722.0,5070.0,1014.0,388129.0,3115.0,623.0,25.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,807,1,0,0,0,22,623,7,1,807.0,1.0,0.0,0.0,0.0,22.0,623.0,7.0,1.0,651249.0,807.0,0.0,0.0,0.0,17754.0,502761.0,5649.0,807.0,1.0,0.0,0.0,0.0,22.0,623.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,13706.0,154.0,22.0,388129.0,4361.0,623.0,49.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,808,3,0,0,7,1014,293,1,1,808.0,3.0,0.0,0.0,7.0,1014.0,293.0,1.0,1.0,652864.0,2424.0,0.0,0.0,5656.0,819312.0,236744.0,808.0,808.0,9.0,0.0,0.0,21.0,3042.0,879.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,2051.0,7.0,7.0,1028196.0,297102.0,1014.0,1014.0,85849.0,293.0,293.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,809,2,0,0,13,1014,623,7,1,809.0,2.0,0.0,0.0,13.0,1014.0,623.0,7.0,1.0,654481.0,1618.0,0.0,0.0,10517.0,820326.0,504007.0,5663.0,809.0,4.0,0.0,0.0,26.0,2028.0,1246.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,8099.0,91.0,13.0,1028196.0,631722.0,7098.0,1014.0,388129.0,4361.0,623.0,49.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,810,1,1,0,53,41,293,6,2,810.0,1.0,1.0,0.0,53.0,41.0,293.0,6.0,2.0,656100.0,810.0,810.0,0.0,42930.0,33210.0,237330.0,4860.0,1620.0,1.0,1.0,0.0,53.0,41.0,293.0,6.0,2.0,1.0,0.0,53.0,41.0,293.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,2173.0,15529.0,318.0,106.0,1681.0,12013.0,246.0,82.0,85849.0,1758.0,586.0,36.0,12.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,811,3,0,0,7,1014,623,4,1,811.0,3.0,0.0,0.0,7.0,1014.0,623.0,4.0,1.0,657721.0,2433.0,0.0,0.0,5677.0,822354.0,505253.0,3244.0,811.0,9.0,0.0,0.0,21.0,3042.0,1869.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,28.0,7.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,812,3,0,0,24,1014,623,7,3,812.0,3.0,0.0,0.0,24.0,1014.0,623.0,7.0,3.0,659344.0,2436.0,0.0,0.0,19488.0,823368.0,505876.0,5684.0,2436.0,9.0,0.0,0.0,72.0,3042.0,1869.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,24336.0,14952.0,168.0,72.0,1028196.0,631722.0,7098.0,3042.0,388129.0,4361.0,1869.0,49.0,21.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,813,2,0,0,10,1014,623,6,1,813.0,2.0,0.0,0.0,10.0,1014.0,623.0,6.0,1.0,660969.0,1626.0,0.0,0.0,8130.0,824382.0,506499.0,4878.0,813.0,4.0,0.0,0.0,20.0,2028.0,1246.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,60.0,10.0,1028196.0,631722.0,6084.0,1014.0,388129.0,3738.0,623.0,36.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,814,3,4,2,31,1014,293,0,7,814.0,3.0,4.0,2.0,31.0,1014.0,293.0,0.0,7.0,662596.0,2442.0,3256.0,1628.0,25234.0,825396.0,238502.0,0.0,5698.0,9.0,12.0,6.0,93.0,3042.0,879.0,0.0,21.0,16.0,8.0,124.0,4056.0,1172.0,0.0,28.0,4.0,62.0,2028.0,586.0,0.0,14.0,961.0,31434.0,9083.0,0.0,217.0,1028196.0,297102.0,0.0,7098.0,85849.0,0.0,2051.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,815,3,0,0,8,1014,623,5,1,815.0,3.0,0.0,0.0,8.0,1014.0,623.0,5.0,1.0,664225.0,2445.0,0.0,0.0,6520.0,826410.0,507745.0,4075.0,815.0,9.0,0.0,0.0,24.0,3042.0,1869.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,40.0,8.0,1028196.0,631722.0,5070.0,1014.0,388129.0,3115.0,623.0,25.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,816,1,0,0,0,65,623,3,2,816.0,1.0,0.0,0.0,0.0,65.0,623.0,3.0,2.0,665856.0,816.0,0.0,0.0,0.0,53040.0,508368.0,2448.0,1632.0,1.0,0.0,0.0,0.0,65.0,623.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,40495.0,195.0,130.0,388129.0,1869.0,1246.0,9.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,817,3,0,0,7,1014,293,3,1,817.0,3.0,0.0,0.0,7.0,1014.0,293.0,3.0,1.0,667489.0,2451.0,0.0,0.0,5719.0,828438.0,239381.0,2451.0,817.0,9.0,0.0,0.0,21.0,3042.0,879.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,2051.0,21.0,7.0,1028196.0,297102.0,3042.0,1014.0,85849.0,879.0,293.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,818,2,1,1,37,1014,157,5,3,818.0,2.0,1.0,1.0,37.0,1014.0,157.0,5.0,3.0,669124.0,1636.0,818.0,818.0,30266.0,829452.0,128426.0,4090.0,2454.0,4.0,2.0,2.0,74.0,2028.0,314.0,10.0,6.0,1.0,1.0,37.0,1014.0,157.0,5.0,3.0,1.0,37.0,1014.0,157.0,5.0,3.0,1369.0,37518.0,5809.0,185.0,111.0,1028196.0,159198.0,5070.0,3042.0,24649.0,785.0,471.0,25.0,15.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,819,3,0,0,6,1014,623,8,1,819.0,3.0,0.0,0.0,6.0,1014.0,623.0,8.0,1.0,670761.0,2457.0,0.0,0.0,4914.0,830466.0,510237.0,6552.0,819.0,9.0,0.0,0.0,18.0,3042.0,1869.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6084.0,3738.0,48.0,6.0,1028196.0,631722.0,8112.0,1014.0,388129.0,4984.0,623.0,64.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,820,3,3,2,27,1014,623,0,6,820.0,3.0,3.0,2.0,27.0,1014.0,623.0,0.0,6.0,672400.0,2460.0,2460.0,1640.0,22140.0,831480.0,510860.0,0.0,4920.0,9.0,9.0,6.0,81.0,3042.0,1869.0,0.0,18.0,9.0,6.0,81.0,3042.0,1869.0,0.0,18.0,4.0,54.0,2028.0,1246.0,0.0,12.0,729.0,27378.0,16821.0,0.0,162.0,1028196.0,631722.0,0.0,6084.0,388129.0,0.0,3738.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,821,1,1,1,93,65,293,9,4,821.0,1.0,1.0,1.0,93.0,65.0,293.0,9.0,4.0,674041.0,821.0,821.0,821.0,76353.0,53365.0,240553.0,7389.0,3284.0,1.0,1.0,1.0,93.0,65.0,293.0,9.0,4.0,1.0,1.0,93.0,65.0,293.0,9.0,4.0,1.0,93.0,65.0,293.0,9.0,4.0,8649.0,6045.0,27249.0,837.0,372.0,4225.0,19045.0,585.0,260.0,85849.0,2637.0,1172.0,81.0,36.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,822,3,0,0,8,1014,623,4,1,822.0,3.0,0.0,0.0,8.0,1014.0,623.0,4.0,1.0,675684.0,2466.0,0.0,0.0,6576.0,833508.0,512106.0,3288.0,822.0,9.0,0.0,0.0,24.0,3042.0,1869.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,32.0,8.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,823,1,0,0,0,1014,623,7,1,823.0,1.0,0.0,0.0,0.0,1014.0,623.0,7.0,1.0,677329.0,823.0,0.0,0.0,0.0,834522.0,512729.0,5761.0,823.0,1.0,0.0,0.0,0.0,1014.0,623.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028196.0,631722.0,7098.0,1014.0,388129.0,4361.0,623.0,49.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,824,3,0,1,12,41,293,4,2,824.0,3.0,0.0,1.0,12.0,41.0,293.0,4.0,2.0,678976.0,2472.0,0.0,824.0,9888.0,33784.0,241432.0,3296.0,1648.0,9.0,0.0,3.0,36.0,123.0,879.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,41.0,293.0,4.0,2.0,144.0,492.0,3516.0,48.0,24.0,1681.0,12013.0,164.0,82.0,85849.0,1172.0,586.0,16.0,8.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,825,3,4,1,39,1014,623,0,7,825.0,3.0,4.0,1.0,39.0,1014.0,623.0,0.0,7.0,680625.0,2475.0,3300.0,825.0,32175.0,836550.0,513975.0,0.0,5775.0,9.0,12.0,3.0,117.0,3042.0,1869.0,0.0,21.0,16.0,4.0,156.0,4056.0,2492.0,0.0,28.0,1.0,39.0,1014.0,623.0,0.0,7.0,1521.0,39546.0,24297.0,0.0,273.0,1028196.0,631722.0,0.0,7098.0,388129.0,0.0,4361.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
